dataset2018_2_One.csv,200,1,20,0.25,15.0,15.0,2.0,0.0,0.0,0.0,32.0
dataset2018_2_One.csv,200,1,20,0.25,17.0,15.0,2.0,0.0,0.0,0.0,34.0
dataset2018_2_One.csv,200,1,20,0.25,17.0,24.0,4.0,0.0,0.0,0.0,45.0
