dataset2018_2_One.csv,1,120,50,0.25,72
1,"['Larceny', 'Commercial Burglary']",0.59
2,"['Larceny', 'Other Burglary']",0.53
3,"['Larceny', 'Larceny From Motor Vehicle']",0.5
4,"['Larceny', 'Auto Theft']",0.48
5,"['Larceny', 'Aggravated Assault']",0.48
6,"['Larceny', 'Robbery']",0.46
7,"['Aggravated Assault', 'Homicide']",0.43
8,"['Larceny', 'Residential Burglary']",0.41
9,"['Aggravated Assault', 'Other Burglary']",0.33
10,"['Larceny From Motor Vehicle', 'Auto Theft']",0.31
11,"['Larceny From Motor Vehicle', 'Commercial Burglary']",0.3
12,"['Larceny From Motor Vehicle', 'Larceny']",0.29
13,"['Larceny From Motor Vehicle', 'Homicide']",0.29
14,"['Larceny From Motor Vehicle', 'Larceny', 'Commercial Burglary']",0.27
15,"['Larceny', 'Aggravated Assault', 'Other Burglary']",0.27
times,29,2,0,0,0,0,31,0.25
dataset2018_One_4000.csv,1,120,50,0.25,72
1,"['Larceny', 'Commercial Burglary']",0.7
2,"['Larceny', 'Aggravated Assault']",0.68
3,"['Larceny', 'Robbery']",0.67
4,"['Larceny', 'Auto Theft']",0.63
5,"['Larceny', 'Larceny From Motor Vehicle']",0.62
6,"['Larceny', 'Residential Burglary']",0.61
7,"['Larceny', 'Homicide']",0.54
8,"['Larceny From Motor Vehicle', 'Homicide']",0.54
9,"['Aggravated Assault', 'Homicide']",0.54
10,"['Larceny From Motor Vehicle', 'Commercial Burglary']",0.46
11,"['Aggravated Assault', 'Robbery']",0.44
12,"['Larceny', 'Other Burglary']",0.43
13,"['Larceny From Motor Vehicle', 'Aggravated Assault']",0.43
14,"['Larceny From Motor Vehicle', 'Larceny']",0.42
15,"['Larceny From Motor Vehicle', 'Larceny', 'Commercial Burglary']",0.42
16,"['Larceny From Motor Vehicle', 'Larceny', 'Aggravated Assault']",0.42
17,"['Aggravated Assault', 'Larceny']",0.41
18,"['Larceny From Motor Vehicle', 'Auto Theft']",0.41
19,"['Larceny From Motor Vehicle', 'Larceny', 'Robbery']",0.41
20,"['Larceny From Motor Vehicle', 'Residential Burglary']",0.4
21,"['Aggravated Assault', 'Larceny', 'Commercial Burglary']",0.4
22,"['Larceny From Motor Vehicle', 'Robbery']",0.39
23,"['Aggravated Assault', 'Commercial Burglary']",0.39
24,"['Larceny From Motor Vehicle', 'Larceny', 'Auto Theft']",0.39
25,"['Aggravated Assault', 'Larceny', 'Larceny From Motor Vehicle']",0.39
26,"['Larceny', 'Larceny From Motor Vehicle', 'Commercial Burglary']",0.39
27,"['Aggravated Assault', 'Auto Theft']",0.38
28,"['Aggravated Assault', 'Larceny From Motor Vehicle']",0.38
29,"['Auto Theft', 'Homicide']",0.38
30,"['Larceny From Motor Vehicle', 'Larceny', 'Homicide']",0.38
31,"['Aggravated Assault', 'Larceny From Motor Vehicle', 'Homicide']",0.38
32,"['Aggravated Assault', 'Larceny', 'Homicide']",0.38
33,"['Aggravated Assault', 'Larceny', 'Robbery']",0.38
34,"['Aggravated Assault', 'Larceny', 'Auto Theft']",0.38
35,"['Larceny', 'Aggravated Assault', 'Homicide']",0.38
36,"['Aggravated Assault', 'Other Burglary']",0.36
37,"['Larceny', 'Aggravated Assault', 'Commercial Burglary']",0.36
38,"['Larceny', 'Aggravated Assault', 'Robbery']",0.35
39,"['Aggravated Assault', 'Larceny', 'Residential Burglary']",0.33
